datetime,EAN101,EAN201,EAN202,EAN203,EAN103,EAN102,EAN104,sale_price_1,sale_price_2,sale_price_3,sale_price_4,purchase_price_1,purchase_price_2,purchase_price_3,purchase_price_4
2019-10-07T11:23:30,0,50,0.0585,108.3071548,40.24363637,17.8133333,79.9866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:24:00,0,50,0.0605,108.3071548,39.55636363,17.76,80.08,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:24:30,0,50,0.065,108.1928908,38.86909089,17.7066667,80.1733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:25:00,0,50,0.0655,108.1928908,38.18181815,17.6533333,80.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:25:30,0,50,0.063,108.1928908,37.49454548,17.6,80.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:26:00,0,50,0.0635,108.3071548,36.80727274,17.5466667,80.4533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:26:30,0,50,0.063,108.1928908,36.12,17.4933333,80.5466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:27:00,0,50,0.0615,108.1928908,35.43272726,17.44,80.64,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:27:30,0,50,0.0615,108.1928908,34.74545452,17.3866667,80.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:28:00,0,50,0.066,108.3071548,34.05818185,17.3333333,80.8266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:28:30,0,50,0.0655,108.3071548,33.37090911,17.28,80.92,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:29:00,0,50,0.0695,108.3071548,32.68363637,17.2266667,81.0133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:29:30,0,50,0.0735,108.3071548,31.99636363,17.1733333,81.1066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:30:00,0,50,0.078,108.1928908,31.30909089,17.12,81.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:30:30,0,50,0.0815,108.1928908,31.02909089,17.128,80.8266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:31:00,0,50,0.0865,108.1553484,30.74909089,17.136,80.4533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:31:30,0,50,0.0945,108.1553484,30.46909089,17.144,80.08,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:32:00,0,50,0.1015,108.1928908,30.18909089,17.152,79.7066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:32:30,0,50,0.1055,108.1553484,29.90909089,17.16,79.3333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:33:00,0,50,0.1085,108.1553484,29.62909089,17.168,78.96,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:33:30,0,50,0.1105,108.147858,29.34909089,17.176,78.5866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:34:00,0,50,0.1065,108.0573316,29.06909089,17.184,78.2133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:34:30,0,50,0.10525,108.0573316,28.78909089,17.192,77.84,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:35:00,0,50,0.104,108.0573316,28.50909089,17.2,77.4666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:35:30,0,50,0.1005,108.147858,28.22909089,17.208,77.0933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:36:00,0,50,0.096,108.1553484,27.94909089,17.216,76.72,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:36:30,0,50,0.096,108.1553484,27.66909089,17.224,76.3466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:37:00,0,50,0.094,108.147858,27.38909089,17.232,75.9733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:37:30,0,50,0.092,108.0573316,27.10909089,17.24,75.6,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:38:00,0,50,0.0935,108.147858,26.82909089,17.248,75.2266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:38:30,0,50,0.0955,108.0573316,26.54909089,17.256,74.8533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:39:00,0,50,0.0955,108.147858,26.26909089,17.264,74.48,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:39:30,0,50,0.095,106.843991,25.98909089,17.272,74.1066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:40:00,0,50,0.1065,108.147858,25.70909089,17.28,73.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:40:30,0,50,0.1165,107.2285074,25.42909089,17.288,73.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:41:00,0,50,0.122,107.2285074,25.14909089,17.296,72.9866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:41:30,0,50,0.127,107.2841418,24.86909089,17.304,72.6133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:42:00,0,50,0.132,107.2841418,24.58909089,17.312,72.24,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:42:30,0,50,0.1335,108.2094426,24.30909089,17.32,71.8666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:43:00,0,50,0.1335,107.2841418,24.02909089,17.328,71.4933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:43:30,0,50,0.1335,107.2841418,23.74909089,17.336,71.12,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:44:00,0,50,0.132,107.2841418,23.46909089,17.344,70.7466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:44:30,0,50,0.1305,107.2285074,23.18909089,17.352,70.3733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:45:00,0,50,0.1205,106.843991,22.90909089,17.36,70,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:45:30,0,50,0.1095,107.2285074,22.70545452,17.9093333,69.9066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:46:00,0,50,0.104,107.2841418,22.50181815,18.4586667,69.8133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:46:30,0,50,0.10375,107.2285074,22.29818185,19.008,69.72,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:47:00,0,50,0.1035,106.843991,22.09454548,19.5573333,69.6266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:47:30,0,50,0.107,106.843991,21.89090911,20.1066667,69.5333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:48:00,0,50,0.1105,106.843991,21.68727274,20.656,69.44,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:48:30,0,50,0.1145,106.843991,21.48363637,21.2053333,69.3466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:49:00,0,50,0.1195,106.843991,21.28,21.7546667,69.2533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:49:30,0,50,0.126,106.843991,21.07636363,22.304,69.16,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:50:00,0,50,0.132,107.2285074,20.87272726,22.8533333,69.0666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:50:30,0,50,0.13325,106.843991,20.66909089,23.4026667,68.9733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:51:00,0,50,0.1345,106.843991,20.46545452,23.952,68.88,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:51:30,0,50,0.1245,107.2285074,20.26181815,24.5013333,68.7866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:52:00,0,50,0.115,107.2285074,20.05818185,25.0506667,68.6933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:52:30,0,50,0.107,107.2285074,19.85454548,25.6,68.6,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:53:00,0,50,0.105,107.2285074,19.65090911,26.1493333,68.5066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:53:30,0,50,0.1045,107.2285074,19.44727274,26.6986667,68.4133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:54:00,0,50,0.1035,107.2841418,19.24363637,27.248,68.32,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:54:30,0,50,0.106,107.5285442,19.04,27.7973333,68.2266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:55:00,0,50,0.1015,107.5285442,18.83636363,28.3466667,68.1333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:55:30,0,50,0.0965,107.5358428,18.63272726,28.896,68.04,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:56:00,0,50,0.093,108.2094426,18.42909089,29.4453333,67.9466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:56:30,0,50,0.095666667,107.5358428,18.22545452,29.9946667,67.8533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:57:00,0,50,0.098333333,107.5358428,18.02181815,30.544,67.76,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:57:30,0,50,0.101,107.5285442,17.81818185,31.0933333,67.6666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:58:00,0,50,0.1025,107.5285442,17.61454548,31.6426667,67.5733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:58:30,0,50,0.1035,107.5285442,17.41090911,32.192,67.48,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:59:00,0,50,0.104,107.5285442,17.20727274,32.7413333,67.3866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T11:59:30,0,50,0.0975,107.5358428,17.00363637,33.2906667,67.2933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:00:00,0,50,0.088,107.5285442,16.8,33.84,67.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:00:30,0,50,0.08,107.2841418,16.49454548,33.3946667,67.7133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:01:00,0,50,0.0745,107.5285442,16.18909089,32.9493333,68.2266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:01:30,0,50,0.067,107.5358428,15.88363637,32.504,68.74,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:02:00,0,50,0.062,108.0284606,15.57818185,32.0586667,69.2533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:02:30,0,50,0.06475,107.5358428,15.27272726,31.6133333,69.7666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:03:00,0,50,0.0675,107.5358428,14.96727274,31.168,70.28,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:03:30,0,50,0.071,107.5358428,14.66181815,30.7226667,70.7933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:04:00,0,50,0.07,108.0284606,14.35636363,30.2773333,71.3066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:04:30,0,50,0.0715,108.0284606,14.05090911,29.832,71.82,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:05:00,0,50,0.0715,108.0284606,13.74545452,29.3866667,72.3333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:05:30,0,50,0.0705,108.0284606,13.44,28.9413333,72.8466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:06:00,0,50,0.07125,108.0284606,13.13454548,28.496,73.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:06:30,0,50,0.072,108.0284606,12.82909089,28.0506667,73.8733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:07:00,0,50,0.0725,108.0284606,12.52363637,27.6053333,74.3866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:07:30,0,50,0.08025,108.4102718,12.21818185,27.16,74.9,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:08:00,0,50,0.088,108.579592,11.91272726,26.7146667,75.4133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:08:30,0,50,0.0975,108.579592,11.60727274,26.2693333,75.9266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:09:00,0,50,0.107,108.579592,11.30181815,25.824,76.44,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:09:30,0,50,0.1025,108.579592,10.99636363,25.3786667,76.9533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:10:00,0,50,0.09,108.0284606,10.69090911,24.9333333,77.4666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:10:30,0,50,0.079,108.0284606,10.38545452,24.488,77.98,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:11:00,0,50,0.0735,108.0284606,10.08,24.0426667,78.4933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:11:30,0,50,0.068,108.579592,9.77454548,23.5973333,79.0066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:12:00,0,50,0.0705,108.579592,9.46909089,23.152,79.52,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:12:30,0,50,0.073,108.0284606,9.16363637,22.7066667,80.0333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:13:00,0,50,0.075,108.0284606,8.85818185,22.2613333,80.5466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:13:30,0,50,0.072,108.579592,8.55272726,21.816,81.06,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:14:00,0,50,0.069,108.579592,8.24727274,21.3706667,81.5733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:14:30,0,50,0.0685,108.0284606,7.94181815,20.9253333,82.0866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:15:00,0,50,0.07125,108.0284606,7.63636363,20.48,82.6,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:15:30,0,50,0.074,108.0284606,7.43272726,20.2986667,82.1333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:16:00,0,50,0.073,108.0284606,7.22909089,20.1173333,81.6666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:16:30,0,50,0.072,107.5041844,7.02545452,19.936,81.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:17:00,0,50,0.0685,107.2936962,6.82181815,19.7546667,80.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:17:30,0,50,0.062,106.7802496,6.61818185,19.5733333,80.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:18:00,0,50,0.061,106.6836744,6.41454548,19.392,79.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:18:30,0,50,0.0655,106.6836744,6.21090911,19.2106667,79.3333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:19:00,0,50,0.07,106.6836744,6.00727274,19.0293333,78.8666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:19:30,0,50,0.08675,106.6836744,5.80363637,18.848,78.4,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:20:00,0,50,0.1035,106.6836744,5.6,18.6666667,77.9333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:20:30,0,50,0.1355,106.636529,5.39636363,18.4853333,77.4666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:21:00,0,50,0.1505,106.6836744,5.19272726,18.304,77,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:21:30,0,50,0.1655,106.6836744,4.98909089,18.1226667,76.5333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:22:00,0,50,0.1675,106.6836744,4.78545452,17.9413333,76.0666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:22:30,0,50,0.166,106.7802496,4.58181815,17.76,75.6,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:23:00,0,50,0.15525,106.7802496,4.37818185,17.5786667,75.1333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:23:30,0,50,0.1445,106.8057848,4.17454548,17.3973333,74.6666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:24:00,0,50,0.1365,106.8057848,3.97090911,17.216,74.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:24:30,0,50,0.126,106.8057848,3.76727274,17.0346667,73.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:25:00,0,50,0.1155,106.8057848,3.56363637,16.8533333,73.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:25:30,0,50,0.109333333,106.6836744,3.36,16.672,72.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:26:00,0,50,0.103166667,106.6836744,3.15636363,16.4906667,72.3333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:26:30,0,50,0.097,106.6836744,2.95272726,16.3093333,71.8666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:27:00,0,50,0.0955,106.6836744,2.74909089,16.128,71.4,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:27:30,0,50,0.094,106.6836744,2.54545452,15.9466667,70.9333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:28:00,0,50,0.091,106.6836744,2.34181815,15.7653333,70.4666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:28:30,0,50,0.089,106.636529,2.13818185,15.584,70,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:29:00,0,50,0.0895,106.636529,1.93454548,15.4026667,69.5333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:29:30,0,50,0.0895,106.636529,1.73090911,15.2213333,69.0666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:30:00,0,50,0.092,106.6052224,1.52727274,15.04,68.6,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:30:30,0,50,0.0935,106.0576784,1.50181815,15.2373333,68.5066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:31:00,0,50,0.102,106.0576784,1.47636363,15.4346667,68.4133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:31:30,0,50,0.106,106.0576784,1.45090911,15.632,68.32,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:32:00,0,50,0.111,105.9384458,1.42545452,15.8293333,68.2266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:32:30,0,50,0.116,105.6645136,1.4,16.0266667,68.1333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:33:00,0,50,0.12275,105.6645136,1.37454548,16.224,68.04,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:33:30,0,50,0.1295,105.6645136,1.34909089,16.4213333,67.9466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:34:00,0,50,0.14,105.0219384,1.32363637,16.6186667,67.8533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:34:30,0,50,0.1465,105.6645136,1.29818185,16.816,67.76,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:35:00,0,50,0.157,105.6645136,1.27272726,17.0133333,67.6666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:35:30,0,50,0.1545,105.9384458,1.24727274,17.2106667,67.5733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:36:00,0,50,0.149,105.9384458,1.22181815,17.408,67.48,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:36:30,0,50,0.1495,105.9384458,1.19636363,17.6053333,67.3866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:37:00,0,50,0.151,106.0405996,1.17090911,17.8026667,67.2933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:37:30,0,50,0.148,105.9384458,1.14545452,18,67.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:38:00,0,50,0.141,105.9384458,1.12,18.1973333,67.1066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:38:30,0,50,0.1395,105.6645136,1.09454548,18.3946667,67.0133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:39:00,0,50,0.1355,105.6645136,1.06909089,18.592,66.92,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:39:30,0,50,0.1395,105.6645136,1.04363637,18.7893333,66.8266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:40:00,0,50,0.147,105.9328554,1.01818185,18.9866667,66.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:40:30,0,50,0.158,105.9384458,0.99272726,19.184,66.64,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:41:00,0,50,0.168,105.9384458,0.96727274,19.3813333,66.5466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:41:30,0,50,0.175,105.9384458,0.94181815,19.5786667,66.4533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:42:00,0,50,0.184,105.9384458,0.91636363,19.776,66.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:42:30,0,50,0.2065,105.9384458,0.89090911,19.9733333,66.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:43:00,0,50,0.217,105.9384458,0.86545452,20.1706667,66.1733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:43:30,0,50,0.2215,105.9384458,0.84,20.368,66.08,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:44:00,0,50,0.221,106.0405996,0.81454548,20.5653333,65.9866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:44:30,0,50,0.2215,106.0405996,0.78909089,20.7626667,65.8933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:45:00,0,50,0.211,106.0405996,0.76363637,20.96,65.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:45:30,0,50,0.1865,106.0405996,0.81454548,20.9626667,65.8933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:46:00,0,50,0.1655,106.1812274,0.86545452,20.9653333,65.9866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:46:30,0,50,0.1585,106.5408968,0.91636363,20.968,66.08,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:47:00,0,50,0.144,106.5408968,0.96727274,20.9706667,66.1733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:47:30,0,50,0.1405,106.86668,1.01818185,20.9733333,66.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:48:00,0,50,0.135,106.86668,1.06909089,20.976,66.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:48:30,0,50,0.132,106.5408968,1.12,20.9786667,66.4533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:49:00,0,50,0.13,106.5408968,1.17090911,20.9813333,66.5466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:49:30,0,50,0.1345,106.86668,1.22181815,20.984,66.64,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:50:00,0,50,0.139,106.9514396,1.27272726,20.9866667,66.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:50:30,0,50,0.151,107.0812948,1.32363637,20.9893333,66.8266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:51:00,0,50,0.1705,106.86668,1.37454548,20.992,66.92,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:51:30,0,50,0.1835,107.0812948,1.42545452,20.9946667,67.0133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:52:00,0,50,0.185,107.4811042,1.47636363,20.9973333,67.1066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:52:30,0,50,0.187,107.4811042,1.52727274,21,67.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:53:00,0,50,0.186,107.4811042,1.57818185,21.0026667,67.2933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:53:30,0,50,0.187,107.4811042,1.62909089,21.0053333,67.3866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:54:00,0,50,0.1475,108.5229192,1.68,21.008,67.48,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T12:54:30,0,50,0.17725,108.5229192,1.73090911,21.0106667,67.5733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
